"","FSC.A","FSC.H","FSC.W","BSC.A","BSC.H","BSC.W","DAPI","H2Db","HLA","Well","Annot","CB"
"1884",331842.6,105759.4,335,79143.07,23712.64,335,-119.6199,116392.5,-36.48759,NA,"not_sorted",NA
"1885",399869.8,116869.8,375,125552.7,31655.68,375,15.57034,72020.34,454.6844,NA,"not_sorted",NA
"1886",396587,108008.3,384,85476.84,26037.76,384,211.6846,31640.22,34.8727,NA,"not_sorted",NA
"1887",716312.4,153814.1,527,226672.6,50804.32,527,114.2734,76676.43,-503.9805,NA,"not_sorted",NA
"1888",622847.2,129048.6,527,190342.5,37892.96,527,296.277,8282.954,141.3509,NA,"not_sorted",NA
"1889",352273.9,107219.8,348,60862.43,18768.96,348,31.80371,9244.743,-105.6181,NA,"not_sorted",NA
"1890",240060.6,73928.96,295,69160.69,21350.56,295,-16.97983,35713.54,161.8948,NA,"not_sorted",NA
"1891",399297.6,133302.4,354,70798.4,23319.52,354,-17.09602,68930.65,1059.433,NA,"not_sorted",NA
"1892",545238.7,110087,494,143092.7,35482.72,494,122.9211,17572.16,-328.9812,NA,"not_sorted",NA
"1893",363758.8,105918.4,358,97147.31,29234.24,358,177.5812,47014.43,-634.7856,NA,"not_sorted",NA
"1894",675648.7,150010.6,510,300891.1,67086.88,510,481.209,85974.66,141.384,NA,"not_sorted",NA
"1895",443419.1,116334.4,406,106110.4,31071.04,406,122.1114,102315.5,1458.425,NA,"not_sorted",NA
"1896",345324.3,107302.7,345,102783.7,33031.04,345,220.4537,98284.95,886.7374,NA,"not_sorted",NA
"1897",264811.9,95441.92,292,64002.25,21869.12,292,-4.366821,40938.68,1020.166,NA,"not_sorted",NA
"1898",252445.1,90276.48,286,48911.27,17763.2,286,24.13604,54160.15,-198.7363,NA,"not_sorted",NA
"1899",452789.3,108893.1,429,129347.7,30935.52,429,-26.53074,72218.55,-725.7108,NA,"not_sorted",NA
"1900",602465.3,145698.6,477,124120.7,30079.84,477,137.253,41850.57,-27.00459,NA,"not_sorted",NA
"1901",418876.2,102020.8,432,181887.3,44720.48,432,381.6447,47395.76,-1271.587,NA,"not_sorted",NA
"1902",375540.8,117008.6,356,92974.36,27096.16,356,82.16432,81233.45,402.9901,NA,"not_sorted",NA
"1903",515176.1,151226.9,403,149500.7,42132.16,403,30.07447,13624.96,-343.6989,NA,"not_sorted",NA
"1904",352291,124161,330,94054.1,31494.4,330,22.51131,89718.9,607.3824,NA,"not_sorted",NA
"1905",237667.2,82707.52,281,43693.55,15827.84,281,39.7025,23209.63,-206.9462,NA,"not_sorted",NA
"1906",491775.2,110810.6,450,165912.4,39854.08,450,271.1658,39092.84,-559.9468,NA,"not_sorted",NA
"1907",399747.2,118849.9,372,111081.5,32370.24,372,150.2249,57559.27,1067.93,NA,"not_sorted",NA
"1908",270961,90305.6,304,47471.32,16011.52,304,82.05066,22034.59,-499.5549,NA,"not_sorted",NA
"1909",324366.2,119286.7,315,93443.74,32177.6,315,82.59299,70027.34,273.4025,NA,"not_sorted",NA
"1910",346392,102648,353,75082.66,23352,353,43.13783,44415.3,246.6716,NA,"not_sorted",NA
"1911",341074.6,93609.6,366,74321.45,19876.64,366,9.055668,13536.04,-7.320085,NA,"not_sorted",NA
"1912",605043.6,125668.5,501,295772.8,68201.28,501,697.8932,214964.2,2064.515,NA,"not_sorted",NA
"1913",356822,118220.5,338,89137.2,29151.36,338,69.67079,108931,423.5052,NA,"not_sorted",NA
"1914",310224.9,104785,321,52065.85,16487.52,321,115.349,93828.52,264.6538,NA,"not_sorted",NA
"1915",270571.7,98667.52,294,48682.79,16759.68,294,157.9328,9947.728,171.2098,NA,"not_sorted",NA
"1916",270806.6,94631.04,298,70074.13,23759.68,298,113.0658,97043.21,777.0852,NA,"not_sorted",NA
"1917",386396.8,116332.2,365,117403.5,33545.12,365,81.23819,30636.86,15.83457,NA,"not_sorted",NA
"1918",285001.1,88123.84,318,81990.01,26082.56,318,313.9845,117014.2,476.7668,NA,"not_sorted",NA
"1919",277040.3,99843.52,298,48744.97,16384.48,298,210.5688,83698.04,244.5243,NA,"not_sorted",NA
"1920",440008.8,136335.4,375,129367.2,37158.24,375,42.16036,102434.6,-165.2813,NA,"not_sorted",NA
"1921",363371.7,103259.5,367,55013.33,12733.28,367,113.1983,5786.587,-8.816077,NA,"not_sorted",NA
"1922",243927.9,88475.52,281,38934.48,13577.76,281,52.01371,36161.54,37.35545,NA,"not_sorted",NA
"1923",459445.6,125428.8,406,161441.4,41972,406,287.781,112861.2,300.8552,NA,"not_sorted",NA
"1924",561035.8,150120.3,433,144160.3,38619.84,433,500.9909,55494.26,-145.3726,NA,"not_sorted",NA
"1925",518067.4,139410.9,427,132411.1,34892.48,427,330.448,30586.44,-534.4996,NA,"not_sorted",NA
"1926",627116.4,164037.4,454,153473.7,32782.4,454,502.7555,16311.65,121.0006,NA,"not_sorted",NA
"1927",541389.3,134373.1,465,174448.3,42854.56,465,113.989,150863.5,444.4801,NA,"not_sorted",NA
"1928",562791.6,138904.6,450,214897.8,56168,450,55.54702,7963.553,-169.5589,NA,"not_sorted",NA
"1929",578544.3,134948.8,466,213715.9,50758.4,466,250.6265,51399.57,-70.38583,NA,"not_sorted",NA
"1930",616040.7,130018.6,507,301205.5,60649.12,507,245.0309,4160.676,59.28496,NA,"not_sorted",NA
"1931",352480,87850.56,382,141263.7,38587.36,382,34.50522,517.0569,64.694,NA,"not_sorted",NA
"1932",659443,161486.1,470,146443,35702.24,470,64.28629,70259.8,-273.8026,NA,"not_sorted",NA
"1933",299844.9,87436.16,333,45754.74,14236.32,333,63.84034,311.9293,-32.64178,NA,"not_sorted",NA
"1934",260210.8,95325.44,288,46394.91,16192.96,288,2.762742,55128.75,40.59499,NA,"not_sorted",NA
"1935",469990.3,131976.3,405,73498.27,18990.72,405,89.39662,44488.52,-27.05704,NA,"not_sorted",NA
"1936",384352.5,115870.7,364,99138.61,32179.84,364,179.4299,47275.75,383.9254,NA,"not_sorted",NA
"1937",680224.9,154300.2,494,278778.5,60305.28,494,81.2987,53313.4,38.52806,NA,"not_sorted",NA
"1938",261736.5,97081.6,287,45244.98,15694.56,287,31.93203,50728.01,51.79866,NA,"not_sorted",NA
"1939",337919,104401.9,344,63924.89,20428.8,344,131.7012,14760.89,-233.5759,NA,"not_sorted",NA
"1940",315068.1,103651.5,328,89578.6,28504,328,38.35628,96758.02,49.73416,NA,"not_sorted",NA
"1941",252816.1,89980.8,287,59984.74,19502.56,287,10.07124,41869.65,-125.9017,NA,"not_sorted",NA
"1942",278613.8,90829.76,310,52751.82,17221.12,310,55.31299,318.7713,10.70683,NA,"not_sorted",NA
"1943",347412.2,112949.8,337,100366.9,31104.64,337,69.0712,126613.9,1489.839,NA,"not_sorted",NA
"1944",587913.6,144786.9,483,218711.1,47494.72,483,253.5869,2705.59,-57.86394,NA,"not_sorted",NA
"1945",200124.6,81435.2,246,28737.2,11791.36,246,6.361523,6009.985,220.2974,NA,"not_sorted",NA
"1946",585665.9,139121.9,457,167872.5,42696.64,457,271.5504,34102.79,-648.438,NA,"not_sorted",NA
"1947",323813.1,118065.9,315,77645.03,24976,315,87.33017,51445.45,-321.1811,NA,"not_sorted",NA
"1948",357976.9,119743.7,338,96624.45,29068.48,338,184.5532,68273.31,49.96061,NA,"not_sorted",NA
"1949",362060.6,105362.9,366,74947.47,21911.68,366,66.31754,25792.36,-841.8437,NA,"not_sorted",NA
"1950",602709.7,169857,446,155668.7,34867.84,446,635.3678,36802.73,-152.3975,NA,"not_sorted",NA
"1951",815421.9,169339.5,552,281712.8,58156,552,519.7818,50646.45,-427.0069,NA,"not_sorted",NA
"1952",338070.5,113207.4,330,88779.45,28987.84,330,224.177,15763.21,-314.9998,NA,"not_sorted",NA
"1953",345823.1,113783,337,96579.17,29792,337,52.19532,129597.5,400.2141,NA,"not_sorted",NA
"1954",327762.6,101525.8,339,53832.28,17170.72,339,152.7281,27367.46,-584.2147,NA,"not_sorted",NA
"1955",476062.2,128119,411,119104.3,30551.36,411,442.1517,72058.88,-537.314,NA,"not_sorted",NA
"1956",290712.6,96808.32,313,48079.76,15833.44,313,150.3886,119672.4,381.0709,NA,"not_sorted",NA
"1957",410940.7,123493.4,379,109863.9,33662.72,379,234.4173,8037.039,51.27839,NA,"not_sorted",NA
"1958",383048.9,101481,383,126717.2,35715.68,383,186.3031,22038.72,-104.1651,NA,"not_sorted",NA
"1959",290588.9,92164.8,318,61750.32,20208.16,318,21.80655,38532.28,-175.9931,NA,"not_sorted",NA
"1960",578956.7,130717.4,470,235776.7,52317.44,470,189.8925,51931.45,224.7462,NA,"not_sorted",NA
"1961",546347.5,132186.9,453,231285.9,62242.88,453,114.5037,69314.51,270.4445,NA,"not_sorted",NA
"1962",310253.1,108326.4,315,98545.92,31231.2,315,111.9144,68100.51,458.6357,NA,"not_sorted",NA
"1963",322088.4,76305.6,380,143203.5,37822.4,380,77.08676,102962.4,473.7331,NA,"not_sorted",NA
"1964",197327.5,79381.12,245,23589.27,8824.48,245,48.45202,46248.81,-293.5711,NA,"not_sorted",NA
"1965",501104.7,124051.2,437,161554,41008.8,437,95.36776,47365.07,106.8624,NA,"not_sorted",NA
"1966",701498.4,138187.8,522,191463.1,43566.88,522,674.5016,37838.51,504.9146,NA,"not_sorted",NA
"1967",427667.2,119967.7,394,164326,48647.2,394,134.5179,68006,468.1723,NA,"not_sorted",NA
"1968",458297.3,101454.1,451,233818.1,53547.2,451,133.6132,108704.3,148.3858,NA,"not_sorted",NA
"1969",430749.4,112206.1,412,162012.9,41778.24,412,657.7279,10208.46,90.29767,NA,"not_sorted",NA
"1970",341758.3,115335.4,333,61915.91,19501.44,333,-23.31454,90693.39,-80.73076,NA,"not_sorted",NA
"1971",330629.6,98564.48,345,92135.19,24700.48,345,321.981,343.8417,130.3305,NA,"not_sorted",NA
"1972",431834.1,138255,369,77853.73,23671.2,369,289.5847,148604.2,-406.156,NA,"not_sorted",NA
"1973",360862.1,132529.6,326,57446.68,18878.72,326,103.3128,48205.63,98.46604,NA,"not_sorted",NA
"1974",497514,127641.9,428,168207.8,43693.44,428,305.0887,51931.93,-114.1705,NA,"not_sorted",NA
"1975",562036.8,141827.8,447,120025.6,29988,447,220.5558,3196.744,78.22075,NA,"not_sorted",NA
"1976",484751.6,112259.8,466,194509.7,43473.92,466,85.36526,35136.4,-957.9346,NA,"not_sorted",NA
"1977",560694.4,137253.8,464,136312.8,33737.76,464,146.7951,61603.35,-1721.342,NA,"not_sorted",NA
"1978",331940.3,106991.4,334,82858.89,27112.96,334,158.1646,86149.54,881.1606,NA,"not_sorted",NA
"1979",748075.9,172175.4,516,181349.8,38364.48,516,101.4787,30204.36,-652.6956,NA,"not_sorted",NA
"1980",396199.2,122953.6,363,82035.75,24703.84,363,185.5137,601.1807,200.4537,NA,"not_sorted",NA
"1981",283545.2,96725.44,308,80965.88,29113.28,308,361.3961,42583.63,2.631035,NA,"not_sorted",NA
"1982",322095.2,109650.2,325,51970.71,17469.76,325,59.52472,28290.06,-145.1578,NA,"not_sorted",NA
"1983",269878.9,100517.8,291,51766.56,17904.32,291,-60.32692,65335.54,171.0949,NA,"not_sorted",NA
"1984",326443.6,110889,324,59764.61,18900,324,-2.13575,73266.84,475.1333,NA,"not_sorted",NA
"1985",479807,113568,444,146755.9,31849.44,444,555.303,3375.248,-230.6393,NA,"not_sorted",NA
"1986",418613.5,122133.8,379,66594.39,17978.24,379,221.8949,16346.93,-160.1748,NA,"not_sorted",NA
"1987",237180.3,87740.8,275,45469.34,16060.8,275,110.2849,38308.17,141.4577,NA,"not_sorted",NA
"1988",468998.8,113608.3,428,157964.5,42695.52,428,149.9254,1741.449,266.7048,NA,"not_sorted",NA
"1989",413311.1,105118.7,401,148125.5,44030.56,401,106.1561,419.3833,58.09679,NA,"not_sorted",NA
"1990",510729.8,131349.1,432,187191.1,53166.4,432,179.316,48644.95,192.0911,NA,"not_sorted",NA
"1991",348637.2,109312,343,64570.71,19675.04,343,35.92773,5886.635,-201.8644,NA,"not_sorted",NA
"1992",612132.4,157794.6,453,170123.1,45298.4,453,164.8961,187075.3,-39.60275,NA,"not_sorted",NA
"1993",312359.9,103250.6,324,108358.8,38147.2,324,1881.646,16462.28,-559.6839,NA,"not_sorted",NA
"1994",320929.5,99697.92,341,93741.44,29018.08,341,72.49747,24438.76,-410.8874,NA,"not_sorted",NA
"1995",236669.4,80427.2,282,42701.96,14929.6,282,-22.95118,84313.73,302.1778,NA,"not_sorted",NA
"1996",520427.5,129248,439,134691.6,31978.24,439,26.51749,18667.31,-177.4387,"K24","not_sorted","ctrl11"
"1997",290734,97247.36,313,71081.09,24263.68,313,38.03735,96232.88,201.7682,NA,"not_sorted",NA
"1998",324925.7,102242.6,332,70496.66,21720.16,332,113.2318,34896.74,-468.1479,NA,"not_sorted",NA
"1999",543807.8,150951.4,428,130676.7,32716.32,428,348.084,93439.77,-1204.751,NA,"not_sorted",NA
"2000",677527.5,155086.4,494,305748.6,70526.4,494,201.1121,53704.18,-402.2552,NA,"not_sorted",NA
"2001",280983.7,101702.7,298,40960.09,13633.76,298,25.73899,83136.72,-273.8452,NA,"not_sorted",NA
"2002",250624.6,81836.16,295,45587.24,15848,295,67.77538,12699.36,14.15227,NA,"not_sorted",NA
"2003",677996.7,149096.6,500,216479.1,53072.32,500,1063.031,50470.13,572.2075,NA,"not_sorted",NA
"2004",221379.8,78742.72,269,30700.63,11720.8,269,68.43546,11501.2,-258.8688,NA,"not_sorted",NA
"2005",355000.1,103165.4,360,54087.07,15823.36,360,36.2117,376.4031,55.98774,NA,"not_sorted",NA
"2006",300705.8,98501.76,320,76292,24976,320,540.9854,57553.14,480.6937,NA,"not_sorted",NA
"2007",276008.7,87689.28,312,94880.47,36485.12,312,72.77811,71909.27,213.7654,NA,"not_sorted",NA
"2008",287876.7,95294.08,313,38718.44,12964,313,64.63978,26524,-374.5883,NA,"not_sorted",NA
"2009",450858.7,122295,405,113521.9,31988.32,405,-14.70584,131486.4,839.1353,NA,"not_sorted",NA
"2010",546682.9,157731.8,413,166024.6,41121.92,413,172.3427,91223.8,58.28051,NA,"not_sorted",NA
"2011",391831.8,89443.2,424,179803.4,45272.64,424,193.2306,2288.85,88.34957,NA,"not_sorted",NA
"2012",342500.8,100679,354,139231.4,45338.72,354,180.0659,49557.62,95.9617,NA,"not_sorted",NA
"2013",460748.4,150738.6,369,121047.9,36264.48,369,296.993,73161.58,-199.6914,NA,"not_sorted",NA
"2014",476691.2,121123.5,426,190182.6,45599.68,426,167.4162,112062.3,807.6734,NA,"not_sorted",NA
"2015",648444.1,131810.6,539,212296.7,45262.56,539,169.5118,7165.671,-152.4803,NA,"not_sorted",NA
"2016",408645.1,88932.48,434,218318.8,41735.68,434,1834.124,47046.17,-174.8368,NA,"not_sorted",NA
"2017",495504.2,134191.7,415,153307.2,43686.72,415,142.9031,40937.52,-25.42437,NA,"not_sorted",NA
"2018",287769,89689.6,320,106046.8,34922.72,320,41.53223,100434.5,570.7936,NA,"not_sorted",NA
"2019",461963.9,101140.5,451,229185.5,52939.04,451,707.6096,146437.7,1140.942,NA,"not_sorted",NA
"2020",343988.7,91495.04,364,91118.95,25626.72,364,167.5214,33996.73,-477.1564,NA,"not_sorted",NA
"2021",280561.7,93813.44,308,76957.71,24474.24,308,78.93637,125876.7,392.7684,NA,"not_sorted",NA
"2022",199699.5,79596.16,246,25823.71,9550.24,246,-2.147799,32277.82,-235.9072,NA,"not_sorted",NA
"2023",469855.7,139265.3,390,98256.94,29656.48,390,37.94074,3957.538,-65.13411,NA,"not_sorted",NA
"2024",452811.1,110622.4,442,151880.3,40546.24,442,633.9509,68648.99,166.4577,NA,"not_sorted",NA
"2025",340953.4,98342.72,359,62971.54,19001.92,359,198.0856,23880.96,-383.7424,NA,"not_sorted",NA
"2026",259077.3,90552,291,48393.76,16125.76,291,84.28584,106004.3,-570.5261,"H24","not_sorted","ctrl8"
"2027",721153.1,135907.5,533,274547.1,58013.76,533,777.193,59486.42,533.2481,NA,"not_sorted",NA
"2028",251332.8,93840.32,282,48117.64,17153.92,282,58.1537,47602.29,50.87261,NA,"not_sorted",NA
"2029",323643.5,101873,336,67654.66,21140,336,115.5456,99299.71,474.2574,NA,"not_sorted",NA
"2030",348268.7,106745,347,122706.2,34188,347,172.9826,35216.76,345.0503,NA,"not_sorted",NA
"2031",291455.8,104585.6,303,65521.95,21792.96,303,-39.4546,109773.6,792.8162,NA,"not_sorted",NA
"2032",468252.1,146487,381,123699.7,40317.76,381,239.4071,58496.57,919.3677,NA,"not_sorted",NA
"2033",253849.2,90749.12,287,29452.29,10840.48,287,-20.46335,46211.12,106.0722,NA,"not_sorted",NA
"2034",333696.2,104319,344,100692.9,31327.52,344,132.0615,86202.76,1851.056,NA,"not_sorted",NA
"2035",384923.9,110008.6,374,64539.91,18180.96,374,101.8105,313.6503,19.70131,NA,"not_sorted",NA
"2036",214565,77853.44,263,39357.3,14434.56,263,116.4565,103457.8,962.9141,NA,"not_sorted",NA
"2037",570888.7,136221.1,460,160801.1,31240.16,460,298.3367,11607.94,-188.7633,NA,"not_sorted",NA
"2038",272582.6,90388.48,305,76590.63,27585.6,305,57.6644,5344.532,-21.43463,NA,"not_sorted",NA
"2039",353590.8,115214.4,338,103595.6,28344.96,338,80.43697,52906.43,363.7301,NA,"not_sorted",NA
"2040",454250.5,121069.8,407,80361.07,22001.28,407,113.7396,1444.742,-60.12709,NA,"not_sorted",NA
"2041",573726.9,151807,456,196751.2,46278.4,456,65.83147,32081.63,28.30515,NA,"not_sorted",NA
"2042",430914.2,106124.5,410,121236.8,30730.56,410,300.354,46282.55,-534.9063,NA,"not_sorted",NA
"2043",288051.3,94532.48,314,85696.02,25898.88,314,58.85483,104077.7,990.5638,NA,"not_sorted",NA
"2044",375714.6,109807,370,99162.22,30122.4,370,334.743,18441.75,-81.88556,NA,"not_sorted",NA
"2045",236912.4,90952.96,272,29724.39,10968.16,272,48.09454,306.8749,4.034102,NA,"not_sorted",NA
"2046",364710.8,110080.3,359,107698.7,32220.16,359,456.132,85128.98,295.1295,NA,"not_sorted",NA
"2047",450282.3,128504.3,393,111080.4,31114.72,393,2.161206,150729.7,1451.669,NA,"not_sorted",NA
"2048",706870.8,140089.6,528,255802.3,53592,528,521.3139,134534.5,218.0147,NA,"not_sorted",NA
"2049",313564.2,102303,326,104959.6,34543.04,326,146.5326,132584.4,890.4851,NA,"not_sorted",NA
"2050",291968.3,107753,302,46091.16,16717.12,302,-1.150819,3170.706,-36.66816,NA,"not_sorted",NA
"2051",313929.6,108557.1,319,86765.41,26671.68,319,230.3048,92165.63,535.7808,NA,"not_sorted",NA
"2052",408302.9,140255.4,347,73974.78,23493.12,347,207.8191,62406.58,993.547,NA,"not_sorted",NA
"2053",268544.7,90269.76,301,82301.3,29529.92,301,76.63719,34101.73,-82.31779,NA,"not_sorted",NA
"2054",742058.9,140750.4,562,310873.9,66573.92,562,416.5532,98889.31,1515.071,NA,"not_sorted",NA
"2055",302817.2,108765.4,308,54931.48,19697.44,308,63.15712,59855.77,277.6904,NA,"not_sorted",NA
"2056",277978.7,84575.68,317,61193.81,18784.64,317,124.8504,818.8376,-63.62996,NA,"not_sorted",NA
"2057",590854.5,135918.7,477,176525.8,45808,477,314.3036,212776.4,1898.919,NA,"not_sorted",NA
"2058",377267.7,120729.3,351,82536,25446.4,351,133.7663,52722.06,-165.3745,NA,"not_sorted",NA
"2059",269929.8,86553.6,309,75152.77,26126.24,309,87.60638,368.8417,63.40905,NA,"not_sorted",NA
"2060",364206.6,94648.96,390,79868.34,20805.12,390,58.32684,37288.82,-678.4274,NA,"not_sorted",NA
"2061",356371.9,100374.4,365,75939.82,22316,365,92.12781,329.061,65.61303,NA,"not_sorted",NA
"2062",398839.1,114244.5,375,122781.6,33845.28,375,235.5283,48570.85,-1.073065,NA,"not_sorted",NA
"2063",324137.9,108272.6,325,63687.41,20723.36,325,81.76994,6924.295,23.76883,NA,"not_sorted",NA
"2064",547186.4,157402.6,415,134360.1,33191.2,415,141.2043,34013.54,-370.5839,NA,"not_sorted",NA
"2065",384966.5,108985,398,131844.7,36583.68,398,908.8713,90674.18,-555.5707,NA,"not_sorted",NA
"2066",422156.9,133799.7,370,152104.6,54603.36,370,177.6652,129875.6,58.98961,NA,"not_sorted",NA
"2067",435183.2,135101.1,376,142200.4,42109.76,376,159.873,110896.1,429.4069,NA,"not_sorted",NA
"2068",309603.7,117510.4,306,46273.83,15173.76,306,76.97418,47496.57,-140.0898,NA,"not_sorted",NA
"2069",267817.2,98403.2,291,55730.24,19476.8,291,-7.518375,66313.73,-147.5072,NA,"not_sorted",NA
"2070",239191.2,93287.04,272,43558.27,16691.36,272,71.0621,2013.707,13.8602,NA,"not_sorted",NA
"2071",580264.5,139832,469,267070.5,70231.84,469,453.7253,159093.1,994.0464,NA,"not_sorted",NA
"2072",326807.7,111160,329,97434.95,31567.2,329,154.8391,114148.7,531.572,NA,"not_sorted",NA
"2073",435172.2,103187.8,428,148596,39642.4,428,143.507,46712.87,15.73802,NA,"not_sorted",NA
"2074",401002.9,110727.7,381,117469.1,33970.72,381,270.979,22916.85,43.70727,NA,"not_sorted",NA
"2075",575471.3,142862.7,457,199390.6,49051.52,457,366.0475,72107.45,-1491.481,NA,"not_sorted",NA
"2076",500496.1,122559.4,438,199368.5,46795.84,438,436.9381,35191.33,327.5084,NA,"not_sorted",NA
"2077",376253.7,118314.6,354,90286.81,27208.16,354,122.4666,90052.41,146.0774,NA,"not_sorted",NA
"2078",277129.6,98949.76,299,63534.61,22010.24,299,87.73048,67290.18,445.0143,NA,"not_sorted",NA
"2079",279446.2,83556.48,321,101036.7,30841.44,321,256.3675,41464.88,-32.11208,NA,"not_sorted",NA
"2080",476640.7,116621.1,434,225649.8,49310.24,434,1130.071,68988.93,114.5301,NA,"not_sorted",NA
"2081",241689.1,87351.04,280,48312.1,17578.4,280,223.0308,52858.86,877.5789,NA,"not_sorted",NA
"2082",663050.8,144683.8,545,252558.9,49960.96,545,922.2513,219982.7,380.2361,NA,"not_sorted",NA
"2083",473710.3,126754.9,411,95670.49,25402.72,411,63.00846,5138.029,-18.6016,NA,"not_sorted",NA
"2084",309033.3,90742.4,335,61799.5,19337.92,335,222.3856,418.0698,111.1085,NA,"not_sorted",NA
"2085",661468,127671,548,327908.7,70058.24,548,88.06778,3555.965,-13.60847,NA,"not_sorted",NA
"2086",560363.9,120064,494,192255.4,44126.88,494,446.5756,385.0382,94.75863,NA,"not_sorted",NA
"2087",507019,127256.6,435,139802,34356,435,280.7022,169252.8,-1048.756,NA,"not_sorted",NA
"2088",401245.3,111021.1,382,110357.9,30749.6,382,188.5277,31010.58,490.5587,NA,"not_sorted",NA
"2089",275095.9,95818.24,300,42616.92,14804.16,300,-38.73515,74642.14,-686.009,NA,"not_sorted",NA
"2090",436500.6,126345,389,112724.7,32252.64,389,310.7866,199594.3,1744.867,NA,"not_sorted",NA
"2091",504452.3,141951,425,172887.3,44070.88,425,2538.031,42251.33,-505.7531,NA,"not_sorted",NA
"2092",370697.7,114094.4,358,104361.7,29571.36,358,44.40008,102535.7,732.2595,NA,"not_sorted",NA
"2093",440903.1,100125.8,432,166885.1,41669.6,432,276.4777,29578.2,-125.1668,NA,"not_sorted",NA
"2094",330595.1,91869.12,362,125117.2,36293.6,362,790.0049,49146.06,-1067.569,NA,"not_sorted",NA
"2095",501760.1,150709.4,396,112174.2,32342.24,396,279.0189,109204.9,594.4584,NA,"not_sorted",NA
"2096",340823.8,98320.32,357,107896.3,32130.56,357,69.91346,13387.52,-153.5508,NA,"not_sorted",NA
"2097",234919.3,85234.24,275,39738.85,14280,275,49.20586,4278.456,14.1397,NA,"not_sorted",NA
"2098",552307.1,117156.5,503,263911.9,67130.56,503,-435.1883,113422.6,804.0063,NA,"not_sorted",NA
"2099",291396.7,89886.72,320,90224.01,24025.12,320,48.01596,364.1059,-12.65759,NA,"not_sorted",NA
"2100",266941.7,93694.72,295,58821.73,20083.84,295,116.5077,63174.18,-263.6595,NA,"not_sorted",NA
"2101",302917.9,101904.3,316,61929.67,20098.4,316,173.4982,86497.38,273.7259,NA,"not_sorted",NA
