Exp,Run_RNA,Run_epi,BC_RNA,plateform_code_rna,bio_name_rna,Well,BC_epi,Plate,Well,FSC-A,FSC-W,FSC-H,SSC-A,SSC-W,SSC-H,FITC-A,Tomato-A,APC-A,APC-Cy7-A,DAPI-A,Alexa Fluor 700-A,facs_phenotype
exp6,N248,N233,N248T0025_p5-Day4d5-BCHyLCP16-cell,T0025_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C01,C01,p5-Day4d5-BCHyLCP16-cell-K4-C01,p5,C01,178859.0469,96269.73438,121759,44478.28125,92414.20313,31542,752.0065308,73.98541032,1211.985886,2794.780716,2062.033037,1573.481569,all_epith
exp6,N248,N233,N248T0026_p5-Day4d5-BCHyLCP16-cell,T0026_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C02,C02,p5-Day4d5-BCHyLCP16-cell-K4-C02,p5,C02,213151.125,106747.4063,130861,78332.38281,114681.2344,44764,2591.632323,186.8825886,1279.761256,1022.635401,4398.469064,1302.461486,all_epith
exp6,N248,N233,N248T0027_p5-Day4d5-BCHyLCP16-cell,T0027_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C03,C03,p5-Day4d5-BCHyLCP16-cell-K4-C03,p5,C03,184307.2813,103577.2266,116616,64398.74219,107117.6719,39400,1302.880482,32.92227371,-75.04311724,1065.467128,2408.405637,725.3750668,all_epith
exp6,N248,N233,N248T0028_p5-Day4d5-BCHyLCP16-cell,T0028_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C04,C04,p5-Day4d5-BCHyLCP16-cell-K4-C04,p5,C04,129678.6016,97628.02344,87051,41212.92188,103218.9453,26167,13064.88782,49.70481249,3169.181165,1324.55957,2004.722123,5470.63245,all_epith
exp6,N248,N233,N248T0029_p5-Day4d5-BCHyLCP16-cell,T0029_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C05,C05,p5-Day4d5-BCHyLCP16-cell-K4-C05,p5,C05,216632.4063,125643.5781,112996,84304.5,116295.7734,47508,17118.54426,176.1756313,2101.452925,15128.19816,3294.609972,3689.122273,all_epith
exp6,N248,N233,N248T0030_p5-Day4d5-BCHyLCP16-cell,T0030_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C06,C06,p5-Day4d5-BCHyLCP16-cell-K4-C06,p5,C06,76712.35938,81773.28125,61480,57545.60156,81455.50781,46299,860.5165062,610.1252957,897.6577763,437.2666422,4336.008179,1839.206958,all_epith
exp6,N248,N233,N248T0031_p5-Day4d5-BCHyLCP16-cell,T0031_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C07,C07,p5-Day4d5-BCHyLCP16-cell-K4-C07,p5,C07,133130.4375,92441.75,94382,45868.90234,91098.38281,32998,15918.2774,90.99298783,3308.656772,3539.107911,1502.364897,2858.087846,all_epith
exp6,N248,N233,N248T0032_p5-Day4d5-BCHyLCP16-cell,T0032_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C08,C08,p5-Day4d5-BCHyLCP16-cell-K4-C08,p5,C08,193112.6094,108831.7656,116288,58528.54297,104644.0234,36655,1978.181772,145.1519595,579.2595412,1107.587809,2506.124064,549.7091614,all_epith
exp6,N248,N233,N248T0033_p5-Day4d5-BCHyLCP16-cell,T0033_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C09,C09,p5-Day4d5-BCHyLCP16-cell-K4-C09,p5,C09,60560.83984,93832.21094,42298,54727.12109,104987.9063,34162,1177.251376,964.6477423,1150.27123,729.1950966,4327.61331,2764.553357,all_epith
exp6,N248,N233,N248T0034_p5-Day4d5-BCHyLCP16-cell,T0034_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C10,C10,p5-Day4d5-BCHyLCP16-cell-K4-C10,p5,C10,61809.28125,76489.53906,52958,44312.66016,80644.09375,36011,1155.376386,2829.471657,2350.894821,2258.908703,682.655216,2075.436379,all_epith
exp6,N248,N233,N248T0035_p5-Day4d5-BCHyLCP16-cell,T0035_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C11,C11,p5-Day4d5-BCHyLCP16-cell-K4-C11,p5,C11,60209.40234,106177.7422,37163,48246.38281,117371.6484,26939,787.6003508,779.3749013,905.3295781,603.7006579,3217.168146,1660.695414,all_epith
exp6,N248,N233,N248T0036_p5-Day4d5-BCHyLCP16-cell,T0036_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-C12,C12,p5-Day4d5-BCHyLCP16-cell-K4-C12,p5,C12,57899.28125,101462.3125,37398,63735.28125,112726.1641,37054,869.9547587,780.12828,1255.304189,993.4685977,4094.776209,2553.05217,all_epith
exp6,N248,N233,N248T0037_p5-Day4d5-BCHyLCP16-cell,T0037_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D01,D01,p5-Day4d5-BCHyLCP16-cell-K4-D01,p5,D01,45944.80078,83210.03906,36186,30008.58008,76161.50781,25822,2842.358695,65.6195298,1821.901514,1245.244845,634.755275,1197.186257,all_epith
exp6,N248,N233,N248T0038_p5-Day4d5-BCHyLCP16-cell,T0038_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D02,D02,p5-Day4d5-BCHyLCP16-cell-K4-D02,p5,D02,146691.25,105333.2813,91268,71471.39844,118069.8594,39671,2134.524962,238.0923703,2089.204029,2116.980986,4764.205646,2558.182027,all_epith
exp6,N248,N233,N248T0039_p5-Day4d5-BCHyLCP16-cell,T0039_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D03,D03,p5-Day4d5-BCHyLCP16-cell-K4-D03,p5,D03,209752.6406,111301.9609,123505,69913.20313,100936.9688,45393,10636.31433,-190.3823051,797.6933834,12525.82834,2993.068947,768.8854582,all_epith
exp6,N248,N233,N248T0040_p5-Day4d5-BCHyLCP16-cell,T0040_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D04,D04,p5-Day4d5-BCHyLCP16-cell-K4-D04,p5,D04,55872.51953,70428.75781,51991,52047.80078,68143.78125,50056,887.4893848,624.5463067,983.1815344,549.4092869,5070.091652,4921.858454,all_epith
exp6,N248,N233,N248T0041_p5-Day4d5-BCHyLCP16-cell,T0041_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D05,D05,p5-Day4d5-BCHyLCP16-cell-K4-D05,p5,D05,70326.64063,123925.8594,37191,59086.16016,129110.1172,29992,775.2796983,634.3428644,1230.147925,720.8682118,3029.602873,2093.834936,all_epith
exp6,N248,N233,N248T0042_p5-Day4d5-BCHyLCP16-cell,T0042_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D06,D06,p5-Day4d5-BCHyLCP16-cell-K4-D06,p5,D06,48559.44141,69668.59375,45679,26098.38086,68541.45313,24954,919.7456615,1390.90274,1195.360996,1039.306377,518.9366633,1013.874135,all_epith
exp6,N248,N233,N248T0043_p5-Day4d5-BCHyLCP16-cell,T0043_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D07,D07,p5-Day4d5-BCHyLCP16-cell-K4-D07,p5,D07,181421.25,107540.9844,110559,47412.40234,101284.9297,30678,1435.786132,63.57603886,1199.398604,6677.550249,2822.471951,1631.962045,all_epith
exp6,N248,N233,N248T0044_p5-Day4d5-BCHyLCP16-cell,T0044_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D08,D08,p5-Day4d5-BCHyLCP16-cell-K4-D08,p5,D08,109006.2031,101811.8281,70167,99345.53906,114365.4219,56929,1864.606682,1734.267388,2051.814162,590.2444529,4512.725371,1390.345603,all_epith
exp6,N248,N233,N248T0045_p5-Day4d5-BCHyLCP16-cell,T0045_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D09,D09,p5-Day4d5-BCHyLCP16-cell-K4-D09,p5,D09,11111.75977,80716.0625,9022,53190.48047,74208.95313,46974,3378.388239,2163.335673,1582.433781,1181.910531,4365.022275,1237.736459,all_epith
exp6,N248,N233,N248T0046_p5-Day4d5-BCHyLCP16-cell,T0046_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D10,D10,p5-Day4d5-BCHyLCP16-cell-K4-D10,p5,D10,129490.9219,103912.3828,81668,28634.62109,85940.58594,21836,10568.21203,103.8353717,1596.562729,1435.887017,4356.679003,594.9350843,all_epith
exp6,N248,N233,N248T0047_p5-Day4d5-BCHyLCP16-cell,T0047_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D11,D11,p5-Day4d5-BCHyLCP16-cell-K4-D11,p5,D11,64930.83984,113200.1641,37591,46790.10156,137947.5469,22229,788.5284446,613.876271,814.03546,412.0964856,4937.290331,4017.595796,all_epith
exp6,N248,N233,N248T0048_p5-Day4d5-BCHyLCP16-cell,T0048_p5-Day4d5-BCHyLCP16-cell,p5-Day4d5-BCHyLCP16-cell-K4-D12,D12,p5-Day4d5-BCHyLCP16-cell-K4-D12,p5,D12,26322.12109,74170.03125,23258,68460.84375,68982.9375,65040,2974.144809,4021.203801,2855.929618,1019.803084,3025.570455,1399.429254,all_epith
exp6,N248,N233,N248T0049_p5-Day4d5-BCHyLCP16-nocell,T0049_p5-Day4d5-BCHyLCP16-nocell,p5-Day4d5-BCHyLCP16-nocell-K4-E01,E01,p5-Day4d5-BCHyLCP16-nocell-K4-E01,p5,E01,,,,,,,,,,,,,
exp6,N248,N233,N248T0050_p7-Day4d5-BCHyP15-cell,T0050_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A01,A01,p7-Day4d5-BCHyP15-cell-K4-A01,p7,A01,146987.4844,89902.58594,107149,36839.17969,81366.02344,29672,9358.059458,75.64853166,616.3458189,3551.855938,346.3932643,2478.667023,all_epith
exp6,N248,N233,N248T0051_p7-Day4d5-BCHyP15-cell,T0051_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A02,A02,p7-Day4d5-BCHyP15-cell-K4-A02,p7,A02,208649.5625,108676.9297,125823,65102.38281,104855,40690,24415.79709,188.48174,2405.558045,752.6152069,427.6221082,4073.849498,all_epith
exp6,N248,N233,N248T0052_p7-Day4d5-BCHyP15-cell,T0052_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A03,A03,p7-Day4d5-BCHyP15-cell-K4-A03,p7,A03,147394.125,111655.1406,86513,56466.62109,118150.6484,31321,28374.24636,106.0008768,1485.500972,1613.363035,162.4979742,5999.598393,all_epith
exp6,N248,N233,N248T0053_p7-Day4d5-BCHyP15-cell,T0053_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A04,A04,p7-Day4d5-BCHyP15-cell-K4-A04,p7,A04,211217.2813,112777.7188,122740,59589.88281,107474,36337,10621.50808,169.1320572,696.7663268,5927.485364,256.1115372,3695.250199,all_epith
exp6,N248,N233,N248T0054_p7-Day4d5-BCHyP15-cell,T0054_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A05,A05,p7-Day4d5-BCHyP15-cell-K4-A05,p7,A05,151301.3594,94442.30469,104992,33878.60156,84251.05469,26353,12404.36509,112.5683676,1122.419846,3259.268656,381.4507503,2061.566817,all_epith
exp6,N248,N233,N248T0055_p7-Day4d5-BCHyP15-cell,T0055_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A06,A06,p7-Day4d5-BCHyP15-cell-K4-A06,p7,A06,214415.2031,128614.5781,109256,51460.78125,105024.1016,32112,10076.66406,91.4624597,2333.531131,4204.178933,2831.223697,2362.396945,all_epith
exp6,N248,N233,N248T0056_p7-Day4d5-BCHyP15-cell,T0056_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A07,A07,p7-Day4d5-BCHyP15-cell-K4-A07,p7,A07,109212.2813,93799.04688,76305,45541.58203,91924.76563,32468,8530.805411,170.1021406,1179.688615,4009.112712,349.129961,2699.569852,all_epith
exp6,N248,N233,N248T0057_p7-Day4d5-BCHyP15-cell,T0057_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A08,A08,p7-Day4d5-BCHyP15-cell-K4-A08,p7,A08,122892.6797,95731.53906,84130,48770.67969,92695.54688,34481,6319.499877,135.539487,1238.292243,1386.886088,456.7684565,4779.853121,all_epith
exp6,N248,N233,N248T0058_p7-Day4d5-BCHyP15-cell,T0058_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A09,A09,p7-Day4d5-BCHyP15-cell-K4-A09,p7,A09,160885.9219,98124.95313,107453,44039.24219,99543.21094,28994,8119.32938,74.45997065,3422.816105,7835.232583,975.5054175,3077.005322,all_epith
exp6,N248,N233,N248T0059_p7-Day4d5-BCHyP15-cell,T0059_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A10,A10,p7-Day4d5-BCHyP15-cell-K4-A10,p7,A10,85938.125,115704.6797,48676,102643.2422,109350.8594,61516,18214.06386,83.77136123,1623.025807,6455.003394,466.8123633,3603.925255,all_epith
exp6,N248,N233,N248T0060_p7-Day4d5-BCHyP15-cell,T0060_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A11,A11,p7-Day4d5-BCHyP15-cell-K4-A11,p7,A11,157621.7656,100920.3125,102357,51615.62109,98966.67969,34180,16231.37294,112.511932,1730.254358,5539.488869,346.9170999,3640.984867,all_epith
exp6,N248,N233,N248T0061_p7-Day4d5-BCHyP15-cell,T0061_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-A12,A12,p7-Day4d5-BCHyP15-cell-K4-A12,p7,A12,92934.71875,95267.85938,63931,68794.03906,98682.03125,45687,28660.60185,236.206773,1686.936504,7260.642937,1529.863552,4113.128685,all_epith
exp6,N248,N233,N248T0062_p7-Day4d5-BCHyP15-nocell,T0062_p7-Day4d5-BCHyP15-nocell,p7-Day4d5-BCHyP15-nocell-K4-B05,B05,p7-Day4d5-BCHyP15-nocell-K4-B05,p7,B05,,,,,,,,,,,,,
exp6,N248,N233,N248T0063_p7-Day4d5-BCHyP15-cell,T0063_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-B06,B06,p7-Day4d5-BCHyP15-cell-K4-B06,p7,B06,214501.6875,113175.9297,124210,73728.34375,117775.5781,41026,4808.125774,152.783519,1867.124359,942.5447981,2482.369022,2173.682884,all_epith
exp6,N248,N233,N248T0064_p7-Day4d5-BCHyP15-cell,T0064_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-B07,B07,p7-Day4d5-BCHyP15-cell-K4-B07,p7,B07,210957.8438,145770.7188,94843,201394.9063,118163.4063,111698,17958.99716,504.1880113,3590.476248,16544.91524,1658.199541,10544.08415,all_epith
exp6,N248,N233,N248T0065_p7-Day4d5-BCHyP15-cell,T0065_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-B08,B08,p7-Day4d5-BCHyP15-cell-K4-B08,p7,B08,148497.2031,107265.8906,90727,90112.96094,101471.5313,58200,27733.01422,134.9872842,1131.030216,2353.728698,641.0363989,1144.620967,all_epith
exp6,N248,N233,N248T0066_p7-Day4d5-BCHyP15-cell,T0066_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-B09,B09,p7-Day4d5-BCHyP15-cell-K4-B09,p7,B09,199525.9219,107713.7969,121397,66437.14063,106159.4766,41014,26428.06223,58.79825784,865.8145383,8445.401017,906.5538639,4314.335875,all_epith
exp6,N248,N233,N248T0067_p7-Day4d5-BCHyP15-cell,T0067_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-B10,B10,p7-Day4d5-BCHyP15-cell-K4-B10,p7,B10,168449.25,95122.91406,116055,54062.67969,85638.88281,41372,6658.531189,66.13629762,878.2251451,1965.916976,452.5500929,6694.506274,all_epith
exp6,N248,N233,N248T0068_p7-Day4d5-BCHyP15-cell,T0068_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-B11,B11,p7-Day4d5-BCHyP15-cell-K4-B11,p7,B11,95365.35938,81229.3125,76941,29437.24023,75347.5625,25604,6650.04296,68.98580176,438.9154891,3035.732451,204.0383181,1859.085547,all_epith
exp6,N248,N233,N248T0069_p7-Day4d5-BCHyP15-cell,T0069_p7-Day4d5-BCHyP15-cell,p7-Day4d5-BCHyP15-cell-K4-B12,B12,p7-Day4d5-BCHyP15-cell-K4-B12,p7,B12,195913.0781,111812.8672,114829,98249.89844,106823.7031,60276,6490.781941,-156.1297376,-1859.487512,7077.684095,1218.818671,3446.946599,all_epith
exp6,N248,N233,N248T0070_p8-Day4d5-BCHyLCP16-cell,T0070_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A01,A01,p8-Day4d5-BCHyLCP16-cell-K4-A01,p8,A01,36589.32031,88979.83594,26949,61103,97992.08594,40865,920.5259204,1881.203732,1978.29689,2359.521802,612.9652555,1828.002017,all_epith
exp6,N248,N233,N248T0071_p8-Day4d5-BCHyLCP16-cell,T0071_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A02,A02,p8-Day4d5-BCHyLCP16-cell-K4-A02,p8,A02,165047.0781,98112.64063,110246,46654.85938,90831.58594,33662,4730.426399,106.326416,822.7636568,7885.087793,1243.441942,1239.058831,all_epith
exp6,N248,N233,N248T0072_p8-Day4d5-BCHyLCP16-cell,T0072_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A03,A03,p8-Day4d5-BCHyLCP16-cell-K4-A03,p8,A03,151723.6406,95789.76563,103804,44082.35938,106095.5469,27230,17058.48753,144.976926,1160.492161,7582.41687,2869.059693,2860.382352,all_epith
exp6,N248,N233,N248T0073_p8-Day4d5-BCHyLCP16-cell,T0073_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A04,A04,p8-Day4d5-BCHyLCP16-cell-K4-A04,p8,A04,63383.40234,78123.32031,53171,54157.74219,78449.3125,45243,744.3020309,688.8221654,1015.090061,1220.117927,2690.004247,2453.927646,all_epith
exp6,N248,N233,N248T0074_p8-Day4d5-BCHyLCP16-cell,T0074_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A05,A05,p8-Day4d5-BCHyLCP16-cell-K4-A05,p8,A05,152688.7188,99447.51563,100622,44377.33984,100588.4375,28913,3095.219988,74.18553813,972.3011685,10431.45184,2487.142058,1544.892449,all_epith
exp6,N248,N233,N248T0075_p8-Day4d5-BCHyLCP16-cell,T0075_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A06,A06,p8-Day4d5-BCHyLCP16-cell-K4-A06,p8,A06,196872.6406,105528.6172,122263,54205.76172,105469.6484,33682,1142.852908,70.68815643,337.3220571,2313.841535,2868.506166,473.1111162,all_epith
exp6,N248,N233,N248T0076_p8-Day4d5-BCHyLCP16-cell,T0076_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A07,A07,p8-Day4d5-BCHyLCP16-cell-K4-A07,p8,A07,42526.08203,97413.11719,28610,34710.62109,107013.9375,21257,768.833604,593.0501652,1413.252623,539.2221817,3017.373692,2278.502582,all_epith
exp6,N248,N233,N248T0077_p8-Day4d5-BCHyLCP16-cell,T0077_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A08,A08,p8-Day4d5-BCHyLCP16-cell-K4-A08,p8,A08,83981.28125,92390.54688,59571,67783.66406,99488.70313,44651,880.375204,393.0561643,653.7656079,885.2773509,2761.432271,706.2482244,all_epith
exp6,N248,N233,N248T0078_p8-Day4d5-BCHyLCP16-cell,T0078_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A09,A09,p8-Day4d5-BCHyLCP16-cell-K4-A09,p8,A09,59944.44141,116958.4922,33589,48159.16016,115873.3594,27238,748.8246278,606.2383508,1098.581932,718.4862531,2875.791445,1394.493619,all_epith
exp6,N248,N233,N248T0079_p8-Day4d5-BCHyLCP16-cell,T0079_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A10,A10,p8-Day4d5-BCHyLCP16-cell-K4-A10,p8,A10,132405.4844,95316.47656,91037,93367.53906,99627.71875,61418,1335.873506,592.424529,1688.571874,1032.794124,4781.87616,510.7714246,all_epith
exp6,N248,N233,N248T0080_p8-Day4d5-BCHyLCP16-cell,T0080_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A11,A11,p8-Day4d5-BCHyLCP16-cell-K4-A11,p8,A11,24217.16016,88952.78906,17842,59899.5625,81662.07813,48071,2826.922905,6345.93736,2855.319447,1728.717933,1554.917585,1866.054328,all_epith
exp6,N248,N233,N248T0081_p8-Day4d5-BCHyLCP16-cell,T0081_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-A12,A12,p8-Day4d5-BCHyLCP16-cell-K4-A12,p8,A12,61875.51953,79171.28906,51219,60868.78125,80349.19531,49647,1281.62095,1224.079246,1542.849882,744.6449648,2801.875862,1845.785357,all_epith
exp6,N248,N233,N248T0082_p8-Day4d5-BCHyLCP16-cell,T0082_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B01,B01,p8-Day4d5-BCHyLCP16-cell-K4-B01,p8,B01,207904.3594,120518.5078,113055,100911.5781,118124.9141,55986,2047.071601,236.8978649,2562.785508,8556.6393,4546.259926,871.7162798,all_epith
exp6,N248,N233,N248T0083_p8-Day4d5-BCHyLCP16-cell,T0083_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B02,B02,p8-Day4d5-BCHyLCP16-cell-K4-B02,p8,B02,14286.68066,70387.30469,13302,61750.78125,64181.48047,63054,4644.560866,6771.384766,2865.501244,951.0093886,3675.825075,1087.869015,all_epith
exp6,N248,N233,N248T0084_p8-Day4d5-BCHyLCP16-cell,T0084_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B03,B03,p8-Day4d5-BCHyLCP16-cell-K4-B03,p8,B03,31829.24023,90277.89844,23106,59708.46094,98337.69531,39792,864.2378836,689.2277818,1194.77864,517.5389058,3335.566091,1681.712061,all_epith
exp6,N248,N233,N248T0085_p8-Day4d5-BCHyLCP16-cell,T0085_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B04,B04,p8-Day4d5-BCHyLCP16-cell-K4-B04,p8,B04,30575.28125,76988.57813,26027,46238.35938,82116.88281,36902,2286.239426,3401.765299,3018.416805,3056.555708,1498.014784,2747.759859,all_epith
exp6,N248,N233,N248T0086_p8-Day4d5-BCHyLCP16-cell,T0086_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B05,B05,p8-Day4d5-BCHyLCP16-cell-K4-B05,p8,B05,71191.4375,78723.08594,59266,60060.28125,69744.67969,56436,1403.541855,1315.445056,1322.586665,715.9053781,3520.292749,2364.945102,all_epith
exp6,N248,N233,N248T0087_p8-Day4d5-BCHyLCP16-cell,T0087_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B06,B06,p8-Day4d5-BCHyLCP16-cell-K4-B06,p8,B06,171621.4063,111798.5313,100604,73829.28125,104198.8984,46435,28279.55408,173.2987183,1321.66781,8876.200676,3983.58057,2671.558633,all_epith
exp6,N248,N233,N248T0088_p8-Day4d5-BCHyLCP16-cell,T0088_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B07,B07,p8-Day4d5-BCHyLCP16-cell-K4-B07,p8,B07,38959.24219,70064.83594,36441,43637.44141,67675.3125,42258,1059.727516,1683.66308,3178.229797,2678.993188,654.3559416,2619.507932,all_epith
exp6,N248,N233,N248T0089_p8-Day4d5-BCHyLCP16-cell,T0089_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B08,B08,p8-Day4d5-BCHyLCP16-cell-K4-B08,p8,B08,35954.51953,92393.65625,25503,69524.14063,88654.99219,51394,1294.736379,938.7604626,917.2014481,596.0594068,5076.867307,1177.053402,all_epith
exp6,N248,N233,N248T0090_p8-Day4d5-BCHyLCP16-cell,T0090_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B09,B09,p8-Day4d5-BCHyLCP16-cell-K4-B09,p8,B09,54727.12109,82760.60938,43337,114427.7422,77549.73438,96701,4172.712936,5149.446489,3258.652765,588.4614018,4550.139365,1221.905864,all_epith
exp6,N248,N233,N248T0091_p8-Day4d5-BCHyLCP16-cell,T0091_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B10,B10,p8-Day4d5-BCHyLCP16-cell-K4-B10,p8,B10,128620.6016,97145.10156,86770,53913.72266,92190.41406,38326,804.6033108,70.82175925,1193.221399,364.686909,5355.672494,2168.277055,all_epith
exp6,N248,N233,N248T0092_p8-Day4d5-BCHyLCP16-cell,T0092_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B11,B11,p8-Day4d5-BCHyLCP16-cell-K4-B11,p8,B11,75409.64063,129746.5547,38090,57785.69922,133294.9688,28411,941.2794041,825.6914174,1101.076559,588.2037136,5006.219861,5615.400305,all_epith
exp6,N248,N233,N248T0093_p8-Day4d5-BCHyLCP16-cell,T0093_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-B12,B12,p8-Day4d5-BCHyLCP16-cell-K4-B12,p8,B12,179342.0469,95611.75,122928,54082.28125,87800.64844,40368,10342.11332,70.83187956,2701.423994,8129.71466,2989.983683,3309.665776,all_epith
exp6,N248,N233,N248T0094_p8-Day4d5-BCHyLCP16-cell,T0094_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-C01,C01,p8-Day4d5-BCHyLCP16-cell-K4-C01,p8,C01,62660.28125,103225.1797,39782,52287.90234,145133.2031,23611,735.2512209,774.1428607,1486.709255,328.0573786,2894.457965,3836.658011,all_epith
exp6,N248,N233,N248T0095_p8-Day4d5-BCHyLCP16-cell,T0095_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-C02,C02,p8-Day4d5-BCHyLCP16-cell-K4-C02,p8,C02,91401.07813,96213.51563,62258,43214.08203,106489.1172,26595,1679.156992,1651.451318,1857.456766,708.6249484,3648.564487,935.5073804,all_epith
exp6,N248,N233,N248T0096_p8-Day4d5-BCHyLCP16-cell,T0096_p8-Day4d5-BCHyLCP16-cell,p8-Day4d5-BCHyLCP16-cell-K4-C03,C03,p8-Day4d5-BCHyLCP16-cell-K4-C03,p8,C03,119690.1641,92758.32031,84564,27011.74023,87350.3125,20266,7630.432342,13.19089222,811.8233847,4404.742745,1880.123281,401.2931441,all_epith
